nguon,dich,mode,lich,h,model,metric,p25,p50,p75,iqr,n_chuoi,n_loai,n_dong_test
E1,E2,N2,co,12,lr,smape,18.55363394245035,26.504850184420988,48.258850099514376,29.705216157064022,302,0,101170
E1,E2,N2,co,12,lr,mase,1.6921290124698458,2.957911466369179,4.468329154851683,2.776200142381837,302,0,101170
E1,E2,N2,co,12,lr,r2,-2.279490086451624,-0.539954007584796,-0.1836978338633612,2.095792252588262,302,0,101170
E1,E3,N2,co,12,lr,mae,6.1106815299533945,6.5791970441700816,7.460521307965539,1.3498397780121447,497,1,166198
E1,E3,N2,co,12,lr,rmse,8.088883730846405,8.69032417541241,10.609613738832032,2.5207300079856267,497,1,166198
E1,E3,N2,co,12,lr,smape,14.177216303036838,16.143670404289185,19.105791697748646,4.9285753947118085,497,1,166198
E1,E3,N2,co,12,lr,mase,1.4066780338596545,1.526749869657381,1.731935889119872,0.3252578552602174,497,1,166198
E1,E3,N2,co,12,lr,r2,0.2086250911646164,0.2917819370963977,0.413833031605533,0.2052079404409165,497,1,166198
E1,E1,N2,co,12,ridge,mae,0.3079148003592467,0.5902546256811078,6.93632579010974,6.628410989750493,735,0,246225
E1,E1,N2,co,12,ridge,rmse,0.3910865668267298,1.1641804914555358,17.33655850841442,16.94547194158769,735,0,246225
E1,E1,N2,co,12,ridge,smape,17.505700286798795,26.280041508849862,49.81709366353165,32.31139337673285,735,0,246225
E1,E1,N2,co,12,ridge,mase,1.7228313956399002,2.6295590989493545,4.051733986759162,2.328902591119262,735,0,246225
E1,E1,N2,co,12,ridge,r2,-1.476200834306148,-0.349923805071314,0.0623345693916392,1.5385354036977874,730,5,246225
E1,E2,N2,co,12,ridge,mae,0.395383323273153,0.6321864029268369,3.8690196511337858,3.473636327860633,302,0,101170
E1,E2,N2,co,12,ridge,rmse,0.5127361970816136,1.210849429247569,9.484508974372288,8.971772777290674,302,0,101170
E1,E2,N2,co,12,ridge,smape,18.553633605333097,26.50484970036437,48.25884923984311,29.70521563451001,302,0,101170
E1,E2,N2,co,12,ridge,mase,1.6921289921819571,2.9579114108107407,4.468329042382791,2.776200050200834,302,0,101170
E1,E2,N2,co,12,ridge,r2,-2.279489921473532,-0.5399539983148791,-0.1836978282275638,2.095792093245968,302,0,101170
E1,E3,N2,co,12,ridge,mae,6.110681530470536,6.579197050722249,7.460521283965046,1.3498397534945106,497,1,166198
E1,E3,N2,co,12,ridge,rmse,8.088883710114116,8.690324177111737,10.60961370110871,2.520729990994594,497,1,166198
E1,E3,N2,co,12,ridge,smape,14.177216268247228,16.14367044567263,19.10579164342971,4.928575375182483,497,1,166198
E1,E3,N2,co,12,ridge,mase,1.4066780361366629,1.5267498701985651,1.731935883883603,0.3252578477469401,497,1,166198
E1,E3,N2,co,12,ridge,r2,0.2086250954890799,0.2917819349208072,0.4138330362869643,0.2052079407978844,497,1,166198
E1,E1,N2,co,12,rf,mae,0.1837876739705627,0.7704173398318109,6.779922838854047,6.596135164883484,735,0,246225
E1,E1,N2,co,12,rf,rmse,0.4219679067776936,1.5143715320493922,16.973298549858818,16.551330643081123,735,0,246225
E1,E1,N2,co,12,rf,smape,7.579822552565168,19.22675409722829,58.96732187041526,51.38749931785009,735,0,246225
E1,E1,N2,co,12,rf,mase,0.922788196280705,1.7820953461556612,3.450198258793382,2.5274100625126774,735,0,246225
E1,E1,N2,co,12,rf,r2,-0.8733029420728815,-0.3240637531784357,0.1479873250589855,1.021290267131867,730,5,246225
E1,E2,N2,co,12,rf,mae,0.2214758789291818,0.6670561929130533,4.016616212845549,3.795140333916368,302,0,101170
E1,E2,N2,co,12,rf,rmse,0.4555001067827462,1.629678612363707,9.208430065444754,8.752929958662007,302,0,101170
E1,E2,N2,co,12,rf,smape,7.398510863597412,17.187871082802957,47.87895926632905,40.48044840273164,302,0,101170
E1,E2,N2,co,12,rf,mase,0.8088813633797092,1.6538604269676462,4.814149574555056,4.005268211175347,302,0,101170
E1,E2,N2,co,12,rf,r2,-0.9200620321189412,-0.4641466359042279,-0.0850600349426135,0.8350019971763276,302,0,101170
E1,E3,N2,co,12,rf,mae,6.472240192295315,6.97970422396072,7.846081533983351,1.3738413416880355,497,1,166198
E1,E3,N2,co,12,rf,rmse,8.626731317657384,9.261311278798306,11.15439459081698,2.527663273159595,497,1,166198
E1,E3,N2,co,12,rf,smape,15.225315489850525,17.325591451280204,20.456337742586232,5.231022252735707,497,1,166198
E1,E3,N2,co,12,rf,mase,1.4836674016011435,1.603511328177502,1.8231076655865783,0.339440263985435,497,1,166198
E1,E3,N2,co,12,rf,r2,0.0983502650536891,0.198089047795459,0.3536739935096724,0.2553237284559833,497,1,166198
E1,E1,N2,co,12,xgb,mae,0.3169922287231004,0.8995167759959747,7.12337638272276,6.806384153999659,735,0,246225
E1,E1,N2,co,12,xgb,rmse,0.5165553181513631,2.173803092129098,16.574799330173974,16.058244012022612,735,0,246225
E1,E1,N2,co,12,xgb,smape,14.544816168515574,27.53711483498445,60.735166895424726,46.19035072690915,735,0,246225
