env,h,model,series_id,n_dong,mae,rmse,smape,mase,r2
E1,1,seasonal,E1_291,346,48.381165703275535,58.0442458211386,120.06592183502572,20.198752890781968,-2.261915222577048
E1,1,seasonal,E1_292,346,47.4080666804294,65.54785846071034,112.8153938724717,9.392382972063574,-0.9798469448620843
E1,1,seasonal,E1_293,346,57.60310894348106,71.06132627784623,149.9527159720087,12.845012389525223,-1.6418033710747686
E1,1,seasonal,E1_294,346,43.778179190751445,59.70551300471935,127.98675893718044,10.418546730656052,-1.1630622567855138
E1,1,seasonal,E1_295,346,0.0,0.0,0.0,0.0,
E1,1,seasonal,E1_296,346,3.633969859620149,8.052211206772718,36.58123937211843,1.5152779206711464,-0.3941510484979806
E1,1,seasonal,E1_297,346,2.664258188824663,3.939131042738865,68.86314829772208,2.339161278851188,-0.7853272192773586
E1,1,seasonal,E1_298,346,0.2352008299985178,0.6164225351167609,15.049032081523706,0.8238847877075852,-0.7272259883169405
E1,1,seasonal,E1_299,346,0.3657032755298651,0.465046734207207,26.584093471097304,2.1448750939152395,-1.2188213803213983
E1,1,seasonal,E1_3,346,0.2542870905587668,0.3200145007151256,7.947885037388218,0.8782655342099848,-1.4888619241524874
E1,1,seasonal,E1_301,346,0.6644688644688644,1.0468658602817709,51.96665500783698,1.7114606107473755,-0.5770275263375655
E1,1,seasonal,E1_302,346,0.2449991241898756,0.5300254008894169,18.4189995071268,0.8503505444879168,-0.598934060336511
E1,1,seasonal,E1_305,346,0.4965459075285663,0.6143388904330125,4.006317341360985,2.660830375276304,-2.395241245612091
E1,1,seasonal,E1_306,346,0.3790255986787778,0.6637468994443299,25.57845550213697,1.0048967586186426,-0.8991862900211705
E1,1,seasonal,E1_31,346,0.4207129094412332,0.6481570632778315,43.97777374180817,1.6182647240922845,-0.8691620905958022
E1,1,seasonal,E1_315,346,0.4591187794222476,0.5944624709464252,49.026849512913486,2.0068020809873595,-3.0243541029569725
E1,1,seasonal,E1_317,346,0.02504816955684,0.1832413501950994,1.5765662546914356,0.4751091187920255,-3.412524637511468
E1,1,seasonal,E1_319,346,1.1246146435452795,1.6237373435448523,39.42657021365816,1.6500744007208168,-0.7919171029200267
E1,1,seasonal,E1_320,346,2.177608037434627,4.993537610022927,22.9055648765928,1.3014254402722398,-1.582419950670006
E1,1,seasonal,E1_321,346,1.515359207266722,5.750580125390655,18.66216022612967,1.6218989500055514,0.5399587134035002
E1,1,seasonal,E1_322,346,4.872311262918199,11.479592740202762,51.79634647178805,3.2445758904595885,0.1566590579580977
E1,1,seasonal,E1_323,346,0.2415573588261448,0.3189014872704452,8.72928308747442,1.433266293276075,-0.4200211468582231
E1,1,seasonal,E1_324,346,4.853678089733003,13.907758706406453,46.6044894490144,4.568033744073462,-0.0381609972563357
E1,1,seasonal,E1_325,346,0.3414258188824663,0.6568741297620683,13.533846058801355,1.2863687726988224,-0.7180248182269169
E1,1,seasonal,E1_326,346,0.4244701348747591,0.5491688119985814,13.498283722711296,1.642184792094319,-1.3942531870944437
E1,1,seasonal,E1_327,346,0.3168180567024498,0.5543624350164305,12.580731207532528,1.5490622725604957,-0.7403884504319562
E1,1,seasonal,E1_328,346,0.336365368735311,0.516477022881596,14.273763778017704,1.099673061194341,-0.8701911845199948
E1,1,seasonal,E1_329,346,8.579803776425885,16.33149236434204,18.22095275300048,2.266985917900651,-0.1511252027422163
E1,1,seasonal,E1_330,346,0.6791494632535096,0.8125689153368025,24.31573305431605,2.796770110809037,-1.6248166283400542
E1,1,seasonal,E1_332,346,0.3643476465730801,0.6375925720572169,4.616253054606738,2.0457819211335515,-1.0691653196341306
E1,1,seasonal,E1_334,346,0.1081062482796587,0.2758311063102117,2.844044765775299,0.8479024633813542,-0.7704500975816913
E1,1,seasonal,E1_335,346,0.1282135975777593,0.2669875016410552,3.066202836331113,1.077395484265568,-1.0041772293827689
E1,1,seasonal,E1_339,346,0.3694742636939169,1.0717143852198137,13.96302081454981,2.259295440179827,-0.7932921349855722
E1,1,seasonal,E1_340,346,2.212401471361009,3.2438799786164263,23.95828669858576,2.388148372041637,-0.2727534705370713
E1,1,seasonal,E1_341,346,0.9617671345995044,3.396864048548181,25.11960410790733,0.5817822343040826,0.2649264142760633
E1,1,seasonal,E1_343,346,0.8195568400770713,1.6873005008266655,20.26708798534796,1.6287435650551834,-0.0709174834932035
E1,1,seasonal,E1_344,346,0.8185005505092211,1.612338053072333,4.976316467788668,1.0165209759780864,0.1719278726556429
E1,1,seasonal,E1_345,346,0.1530656482246078,0.4045445521162696,10.42997426344204,1.2166208007064048,-0.4582262322193746
E1,1,seasonal,E1_346,346,0.2327071290944122,0.2860952879874225,13.330015711650589,1.070709781905269,-1.5705843276847489
E1,1,seasonal,E1_348,346,3.5553812276355625,8.128311097557566,32.66979305284028,6.242859079424758,-0.556011813469137
E1,1,seasonal,E1_349,346,0.3402697495183044,0.8615819045752914,11.868829732645326,1.201271629251454,-0.4594486251896448
E1,1,seasonal,E1_35,346,0.0233622350674373,0.0876850277848141,2.222503981523317,0.6887400816146556,-1.2799603956853591
E1,1,seasonal,E1_350,346,1.5865125240847782,3.5275898988602377,33.32019142448823,4.063042946399987,-0.4349195530891152
E1,1,seasonal,E1_351,346,0.2801541425818882,0.6077814425864554,13.799804987525818,1.7340996043779022,-1.4663417462431774
E1,1,seasonal,E1_352,346,0.2832369942196532,1.0179354586341736,3.997762350414058,0.7909883237395031,0.6348345997460927
E1,1,seasonal,E1_357,346,9.074668165275105,14.570945564217109,100.53755133966898,4.118165499446262,-0.2459538020809559
E1,1,seasonal,E1_360,346,7.63137346757289,7.724871506480496,67.94925730185054,0.8298984064384846,-4.444170052017762
E1,1,seasonal,E1_361,346,0.3381500684607621,0.4518145093582564,2.701768243760649,0.9925178703771323,-1.4484418086353257
E1,1,seasonal,E1_362,346,0.0011560693641618,0.0152057184253941,0.0722543352601156,0.0365161247063421,-1.0057971014492746
E1,1,seasonal,E1_363,346,0.0930767209668944,0.1911261996469035,7.151845991996886,1.1481933635431,-3.767286559020538
E1,1,seasonal,E1_366,346,0.5288398018166806,1.4334505346524888,16.456437952731676,0.6714395907550895,-0.3898782063310191
E1,1,seasonal,E1_367,346,1.1990366088631983,2.841861810238261,31.03516482198629,0.9935438621945336,-0.4031455897782781
E1,1,seasonal,E1_368,346,0.3429603633360858,0.4697338040250667,20.641040516661484,1.777727190160896,-0.1626193872682637
E1,1,seasonal,E1_369,346,5.960083493898523,16.15851724802144,36.38160588406507,6.44178449011798,-8.367202847703277
E1,1,seasonal,E1_370,346,1.2165221579961465,4.954366015344575,25.966751502500905,5.451002771736859,-234.1678191232589
E1,1,seasonal,E1_371,346,10.28217726396917,19.51891734273442,58.44548607850355,29.7478376035696,-44.34807575808889
E1,1,seasonal,E1_372,346,0.3729424717864024,0.7379639699294996,16.820159030983632,1.4492489878135264,-0.2650684674736563
E1,1,seasonal,E1_373,346,0.3979696844581237,0.6963587186168502,25.387773066023406,1.955655805781508,-0.7273855259212301
E1,1,seasonal,E1_374,346,0.3186810299527062,0.555702219795192,21.15835471261109,1.6082128200495238,-0.1242767291221882
E1,1,seasonal,E1_375,346,0.5351182536153634,0.8785250672656815,30.30932777324124,2.821191466115219,-0.940156926663764
E1,1,seasonal,E1_376,346,0.3092760803743463,0.5963681538273158,20.280295860984083,1.5966670850657725,-3.998862535344773
E1,1,seasonal,E1_377,346,0.2327965868428296,0.4711741703064545,13.403971440195782,1.424242637264585,-0.229452033168755
E1,1,seasonal,E1_378,346,0.3138126204238921,0.5133529780823064,17.12310840197937,1.6173642768114642,-0.1003760380107301
E1,1,seasonal,E1_379,346,0.2341040462427745,0.6354037752569541,14.812779711159694,1.4651966530579246,-4.715054619523661
E1,1,seasonal,E1_380,346,0.2522389460250732,0.5898275281925346,14.35678586103481,1.8502763299288776,-4.028860246184436
E1,1,seasonal,E1_381,346,0.0929672447013487,0.1854796417270182,5.525209077149342,1.083198393542957,-1.235389331372962
E1,1,seasonal,E1_382,346,0.2403660886319845,0.6405405753305794,14.000317564571764,1.269051022895326,-6.327770816712281
E1,1,seasonal,E1_383,346,0.1522880539499036,0.414553649899298,7.917146512139209,0.8845188856386065,-0.2647675846582971
E1,1,seasonal,E1_384,346,26.943373245251856,37.35117264900883,113.27532824706309,93.27888459477238,-38.402514593423625
E1,1,seasonal,E1_385,346,0.2040263285205482,0.2628799862436494,13.82048579846461,2.7936516119310606,-1.3896584333833275
E1,1,seasonal,E1_386,346,0.2426300578034681,0.3569114536139732,13.511695831676324,1.924509398281237,-0.924714721341004
E1,1,seasonal,E1_387,346,1.4278592072667218,3.306185882556335,12.767259371620842,1.4162382754214615,-0.0325512806338172
E1,1,seasonal,E1_388,346,1.305952380952381,3.952985279701661,10.855869296096463,1.1233281338789585,0.1495372993519822
E1,1,seasonal,E1_389,346,8.012056151940545,23.8743468029869,123.9381238031284,9.826988981405098,-4.312747406077291
E1,1,seasonal,E1_391,346,0.6279245802367188,4.7612285690077485,12.020466409857884,0.9660839449540196,-0.0011375637737733
E1,1,seasonal,E1_392,346,0.5442678227360308,4.678659713203409,9.800503381852424,0.9285840216338318,-0.0032158907962711
E1,1,seasonal,E1_393,346,0.2551713459950454,0.953853202902386,10.6318247327713,1.1305340928579133,-0.3435305249919622
E1,1,seasonal,E1_394,346,0.4170933113129645,1.5581033504929138,15.878695865018628,1.2074965398496396,-0.3649876937470275
E1,1,seasonal,E1_395,346,0.3573217726396916,1.2211014011885275,13.963270401801855,1.2906295791524396,-0.3567728352976316
E1,1,seasonal,E1_396,346,0.2548685659234792,1.0051221273574125,8.718812135654645,1.102679623988238,-0.371671688529593
E1,1,seasonal,E1_397,346,0.3270231213872832,1.2302926246208792,11.268595071460275,1.1404984454212292,-0.3307769597807002
E1,1,seasonal,E1_398,346,0.3015414258188824,0.944685639230601,10.771932514621184,1.2113863627799286,-0.3532691095921711
E1,1,seasonal,E1_399,346,0.2063583815028901,0.8939953475486682,8.720343542289063,1.118835604446341,-0.2770506280394829
E1,1,seasonal,E1_40,346,0.5262730525736306,0.7390797709953671,77.5315512014977,1.6357671200634392,-0.9765365812194716
E1,1,seasonal,E1_400,346,0.3595444536195981,1.008804592666669,15.703065920794836,1.7783387905473906,-0.2797155487250289
E1,1,seasonal,E1_401,346,0.293920313790256,0.9780652305773424,8.245470444631984,1.2917228789272663,-0.3636426150511853
E1,1,seasonal,E1_402,346,0.372154555463804,1.381718567111646,11.602411383814768,1.1997961420746592,-0.3401530487215811
E1,1,seasonal,E1_403,346,0.3202862647949353,0.9902121407840068,12.700211839246249,1.488867386799142,-0.4756516313221763
E1,1,seasonal,E1_404,346,0.3995251857968621,1.3990309544739967,10.97756376851998,1.334314257013331,-0.3723111041302467
E1,1,seasonal,E1_405,346,0.3336292320396367,1.195376852244708,12.571280013381326,1.3143381793671045,-0.371666993089107
E1,1,seasonal,E1_406,346,0.309472199284338,1.2895168658187723,10.07106597378938,1.0936924713108884,-0.3747993810678247
E1,1,seasonal,E1_407,346,0.3241707954858243,1.0951424980568931,12.934209403895972,1.3467871181836064,-0.4314670813054073
E1,1,seasonal,E1_408,346,0.2332369942196532,0.8725944086038955,10.258404867449451,1.0141103801570637,-0.2807525866483664
E1,1,seasonal,E1_409,346,0.2860308285163776,0.9531511474192272,12.296667352058304,1.240508289046685,-0.3126631651757656
E1,1,seasonal,E1_410,346,0.3461946050096339,1.2229825903033007,11.697679446930522,1.2535437197192532,-0.3369584876836333
E1,1,seasonal,E1_411,346,0.3468965042664465,1.336240382691116,11.255257921097163,1.12445260692426,-0.3607612930302586
E1,1,seasonal,E1_412,346,0.3125619322873658,1.0515474575111992,14.938226118698728,1.3445502579567647,-0.3285743360752329
E1,1,seasonal,E1_413,346,0.3717244701348747,1.1767589220794723,12.118976795683162,1.3685126938791377,-0.3807306268854797
E1,1,seasonal,E1_414,346,0.2498898981557941,0.976319082114178,8.82715415245026,1.0584731619517551,-0.3762964977504128
E1,1,seasonal,E1_415,346,0.3268373245251859,1.1624707397354526,8.590259919553644,1.2732807303057398,-0.3259801867938112
E1,1,seasonal,E1_416,346,0.3469171483622351,1.2308677119583902,9.560922716657489,1.1982555919265292,-0.3516314154552609
E1,1,seasonal,E1_417,346,0.3718276906138177,1.3403762175004352,11.538621824447096,1.2005728902823671,-0.3825246367486559
E1,1,seasonal,E1_418,346,0.3720238095238095,1.11355295532915,18.75695615692269,1.3778689780882056,-0.3667730743347472
E1,1,seasonal,E1_419,346,0.4292870905587668,1.5782725123735968,13.774234625830578,1.2104239764881,-0.3460610739272898
E1,1,seasonal,E1_42,346,4.986862848134525,21.111059727953027,61.62999814770527,7.614850075311996,-0.552702880709192
E1,1,seasonal,E1_420,346,0.4011078998073217,1.1986648936613111,13.599030185280448,1.3884859393728224,-0.3925242880107562
E1,1,seasonal,E1_421,346,0.2957610789980732,1.0210619165259158,14.223993124430176,1.2233414307823938,-0.411098380267423
E1,1,seasonal,E1_422,346,0.4546242774566473,0.6768502081250481,20.284346018901843,4.108482145893015,-1.600370799073174
E1,1,seasonal,E1_423,346,0.1587973563045817,0.4123054136767959,9.58203279842347,1.5291898612755803,-1.647703171248422
E1,1,seasonal,E1_424,346,0.1194685292228645,0.3391594123590828,6.594282407801427,1.207570902939567,-5.98657695019357
E1,1,seasonal,E1_425,346,0.1437540141297366,0.415786589289177,7.572585691172986,1.4489109508343752,-1.504693715929471
E1,1,seasonal,E1_426,346,0.075261491879989,0.1478822748801544,4.588862997090295,0.8122925242193961,-1.0016226403114228
E1,1,seasonal,E1_427,346,0.4694605009633911,0.6687563588014545,24.77523337085869,5.730895847905347,-1.5767229000582157
E1,1,seasonal,E1_428,346,0.3348200210194429,0.5390738339076591,18.75137457668476,3.669453164519756,-1.2530367873552328
E1,1,seasonal,E1_429,346,0.1725998110752445,0.4243470246664391,10.594614644552305,1.8320576033913325,-1.4906800306873147
E1,1,seasonal,E1_43,346,0.0989734254185121,0.2795824575082157,6.143607163551374,0.3739190105120923,0.3981168282709874
E1,1,seasonal,E1_430,346,0.1600896454220153,0.364080382681496,9.710070720083506,1.5373022790684785,-0.8558064350548473
E1,1,seasonal,E1_431,346,0.4110260324133156,0.469421538002212,27.89746637413485,4.362473834863139,-5.03935482226521
E1,1,seasonal,E1_432,346,0.4187690280175829,0.5547620774421451,25.17957668534961,4.420673672885312,-2.520997913857333
E1,1,seasonal,E1_433,346,0.2800421640017015,0.4049020018938834,15.141658845536629,2.7680617212807515,-6.856399979685277
E1,1,seasonal,E1_434,346,0.1767960363336084,0.3306475173457897,9.777990005157235,1.8283542590069264,-0.5498389998590592
E1,1,seasonal,E1_435,346,0.1521763881590471,0.2965445912814453,8.37787767188055,1.4204631764102391,-2.598412002825376
E1,1,seasonal,E1_436,346,0.3238607169965551,0.4837214702786398,17.73225629016837,3.870403559605934,-2.008339107902777
E1,1,seasonal,E1_437,346,0.1399807321772639,0.3096655332022537,7.533239046637527,1.2180894465479235,-0.2886798541565842
E1,1,seasonal,E1_438,346,0.3242145859920426,0.3694598453506217,20.76652369190532,4.174203994461591,-8.3214447617705
E1,1,seasonal,E1_439,346,0.1940269749518304,0.2515462777803027,12.2712015050792,2.6636340574980726,-1.8086573969412063
E1,1,seasonal,E1_44,346,0.0575335951781038,0.1777927340802629,2.167392752949638,0.6171901290706691,-0.5034096456293891
E1,1,seasonal,E1_440,346,0.1455202312138728,0.2049699603599704,9.75545852611943,1.2647642754519024,-1.3554123738162138
E1,1,seasonal,E1_441,346,0.224351563657922,0.2811460776515763,12.59013573368346,2.908993882179113,-0.9327390704533016
E1,1,seasonal,E1_442,346,0.1510056176963691,0.2079706277633172,8.535515533137946,1.9377083018019927,-0.959597857727564
E1,1,seasonal,E1_443,346,0.1050018923754472,0.166623407524678,6.095704607849226,1.311181700084435,-0.914848604478712
E1,1,seasonal,E1_444,346,0.1531493715019726,0.2186440682929272,10.548060816025007,1.736573200701587,-0.8718807155626738
E1,1,seasonal,E1_445,346,0.8094801754122563,1.1240099626617606,35.88592789165902,10.78743576876373,-1.10161227759692
E1,1,seasonal,E1_446,346,0.1084296724470133,0.1682415954072493,5.610423214351473,1.5368671853398264,-0.9033193702639036
E1,1,seasonal,E1_447,346,0.0984104046242773,0.1617258994045619,5.1600163785055,1.2698976432859772,-0.9328578150163104
E1,1,seasonal,E1_448,346,0.2524566473988439,0.3257827390510181,15.30037083441127,3.4345474366744884,-1.334689438868141
E1,1,seasonal,E1_449,346,0.1379357155368716,0.1948782308029531,7.629384225614573,1.6529659471378089,-0.9592466791326266
E1,1,seasonal,E1_45,346,4.914547206165704,11.927349591267902,82.65312391671978,3.090174290282561,-0.3185019865946374
E1,1,seasonal,E1_450,346,0.1161712083677401,0.1623820350320245,6.338562087068085,1.530566302005225,-0.7986758036581203
E1,1,seasonal,E1_451,346,0.1355250481695567,0.3841098046182283,6.267156963992695,1.3458619498706306,-1.0124771586283097
E1,1,seasonal,E1_452,346,0.1548651252408477,0.3840123415780599,7.160036875254473,1.6925896659634034,-0.9856395680741604
E1,1,seasonal,E1_453,346,0.146552436003303,0.3295189552417353,7.240413343833264,0.8864759138607967,-0.2334938023575656
