env,series_id,log_muc_tai,log_cv,acf_lag1,acf_lag288,pc1,pc2,cum
E1,E1_190,1.8200753776260108,-0.1798119591926917,0.9759454702864983,-0.07011300627721115,1.5231295799617675,1.0785296643915503,2
E1,E1_191,1.8039954111274836,-0.1734271493794627,0.984247333053443,0.0018887902101854953,1.5679735288350323,0.8928731548857303,2
E1,E1_192,1.7980479130415485,-0.15526858932309032,0.9772224895952866,-0.047383892234108355,1.531320831422275,1.0602264661312482,2
E1,E1_193,1.8179221434061252,-0.1813336486861778,0.9734964429523054,-0.04221512617016994,1.5293380187774275,0.997377225666897,2
E1,E1_194,1.8056561200815961,-0.1686708574209739,0.9736675583375635,-0.05851325379079854,1.5169324334135428,1.0673339101320993,2
E1,E1_195,1.8380947420941276,-0.1959154989988707,0.9696829774787387,-0.07589368218325598,1.5137513424791413,1.061911623124577,2
E1,E1_196,1.8088836327005737,-0.157360637797192,0.9798258110235387,-0.046276714230744934,1.5467710411461624,1.050803027359544,2
E1,E1_197,1.8297083117862842,-0.188822978622578,0.9779029983985144,-0.06579495370431761,1.533659854077816,1.049604479242504,2
E1,E1_198,1.8104466422902772,-0.16588300990427426,0.9762241917704467,-0.07416647948737513,1.5206110915086073,1.1149259876575695,2
E1,E1_199,1.8199653288831437,-0.18473211998615235,0.9754954251323441,-0.0731579147718109,1.5175642570242103,1.0794640135457685,2
E1,E1_200,1.8069728328336858,-0.16574279738783496,0.9770007655952209,-0.02916025702782254,1.5427328230606505,0.9893616859392692,2
E1,E1_201,1.811220556845792,-0.17790229257133391,0.9723030650296547,-0.09438552625358743,1.4949779002711137,1.1521617656185066,2
E1,E1_202,1.8306370271501087,-0.19194897221441465,0.9783385719604138,-0.05477548909315005,1.5394743563344733,1.0134340730414766,2
E1,E1_203,1.8369006490533863,-0.20478610058932756,0.9766171632558246,-0.06429920453603372,1.5290947731006432,1.0178726638629492,2
E1,E1_204,1.8022252854113265,-0.17302983212673126,0.9792303400562208,-0.03767835979915032,1.5345473083967607,1.004521375267593,2
E1,E1_205,1.8135143148141988,-0.1697267262331321,0.9728365390398335,-0.07465810094597397,1.513427641004224,1.1083404462173811,2
E1,E1_206,1.7986582331374787,-0.1550360249447273,0.9762132597580672,-0.03122008079122023,1.538240552641345,1.014387835702479,2
E1,E1_207,1.8067889183993628,-0.1562021024757028,0.9797714077319607,-0.07411392523348753,1.5307531852891898,1.1320024684689811,2
E1,E1_208,1.8094640847994765,-0.16605351090465026,0.9706183983494543,-0.020664863223534086,1.535050469461572,0.9621606357203343,2
E1,E1_209,1.139783398294027,0.36629954949323723,0.9550293016489378,-0.03749260140639241,1.1670155049877557,2.061538808753846,2
E1,E1_210,1.8304057596587477,-0.18404027218274077,0.9745675897265685,-0.08697433243853353,1.5185193780024784,1.115644922357124,2
E1,E1_211,1.0821304269855143,0.3920987624462474,0.9343940158561657,-0.06561589978070531,1.0664660475304149,2.1951871488540604,2
E1,E1_212,1.8348686863333237,-0.19422957589869194,0.9580856698378972,-0.04883599025845526,1.499855917799236,0.9858330658262807,2
E1,E1_213,1.1064288439196974,0.3861391954607803,0.9476654240255459,-0.029583702455904044,1.1346234931982326,2.0793925176784747,2
E1,E1_214,1.839522093958038,-0.19886052499849521,0.9569183798580986,-0.10927033971739539,1.4672817263356168,1.1475620386780578,2
E1,E1_215,1.8299023361066495,-0.18822221111902393,0.9575000382025758,-0.036533694305009086,1.5037805569511344,0.961895658422779,2
E1,E1_216,1.8483449008880561,-0.22257239897771444,0.9579079115417021,-0.07522238639977882,1.4819196315728773,1.0119455251874905,2
E1,E1_217,1.8510262306498122,-0.2278968953884221,0.9614228456727612,-0.04057404346395679,1.5074016075783254,0.905856884319389,2
E1,E1_218,0.34459833512770705,0.7141777445532504,0.6830401368264799,-0.009199707294917928,0.021954474964048395,2.7197482227447956,2
E1,E1_219,1.6598926018346523,-0.009846921507117426,0.9147762959088607,-0.22189237742299867,1.2536349476163278,1.8084082743002625,2
E1,E1_220,1.6225313085460418,0.018820616266406125,0.9083870268987401,-0.18426108732915564,1.2403394878655398,1.7575367505022637,2
E1,E1_221,1.6434544300405567,0.0013208252481984894,0.9081319552371167,-0.2140739461441339,1.2337724606466958,1.8074020554866022,2
E1,E1_222,1.6209349511236857,0.015468516757605027,0.9021438335452852,-0.1515010915905148,1.2400528878694501,1.6585350071285667,2
E1,E1_223,1.6151647720443398,0.0010375474179755229,0.8972215215079509,-0.17612219464067919,1.20227895381189,1.706515306302069,2
E1,E1_224,1.6304863030929964,0.011856799455852196,0.9085610226397056,-0.2163419433312723,1.227398587575204,1.8347408793225648,2
E1,E1_225,1.644523426510226,-0.01669592310922724,0.9092648403770592,-0.1753282515016879,1.2471669713566997,1.6700544653731344,2
E1,E1_226,1.6579433028054253,-0.005694337490234094,0.9208626452731116,-0.19990786332532626,1.2793689981653773,1.755092268295012,2
