nguon,dich,mode,lich,h,model,metric,p25,p50,p75,iqr,n_chuoi,n_loai,n_dong_test
E1,E3,N0,co,12,ma6,r2,0.1730614207075862,0.2720472191994195,0.3889665263801701,0.2159051056725839,497,1,166203
E1,E3,N0,co,12,naive,mae,6.511001105701592,7.027038242901766,7.636535104151676,1.1255339984500845,497,1,166203
E1,E3,N0,co,12,naive,rmse,8.748969290108352,9.403386450492176,10.932976659384805,2.1840073692764506,497,1,166203
E1,E3,N0,co,12,naive,smape,15.029792644330964,17.055551682784838,20.01504575704251,4.985253112711547,497,1,166203
E1,E3,N0,co,12,naive,mase,1.497877857176389,1.6167033967689304,1.764409564970831,0.2665317077944416,497,1,166203
E1,E3,N0,co,12,naive,r2,0.064003949057069,0.1776023727654847,0.3921428034341919,0.3281388543771228,497,1,166203
E1,E3,N0,co,12,seasonal,mae,7.172804194680674,7.87776164648527,11.632942051562742,4.460137856882067,497,1,166203
E1,E3,N0,co,12,seasonal,rmse,9.15607732005079,10.064433391868604,17.338436686600943,8.182359366550154,497,1,166203
E1,E3,N0,co,12,seasonal,smape,17.192879837396887,21.036878180376657,26.80936783706668,9.616487999669786,497,1,166203
E1,E3,N0,co,12,seasonal,mase,1.65220474992197,1.79600697260624,2.770897442805587,1.118692692883617,497,1,166203
E1,E3,N0,co,12,seasonal,r2,-0.3934407423857853,-0.0896472004197239,0.0903453415842105,0.4837860839699959,497,1,166203
E1,E2,N0,khong,1,lr,mae,0.201994908405325,0.5230375811112855,2.193699899850185,1.9917049914448604,302,0,104492
E1,E2,N0,khong,1,lr,rmse,0.3695628153481634,1.1222991274000482,5.162020942258182,4.792458126910018,302,0,104492
E1,E2,N0,khong,1,lr,smape,8.037779233129289,15.90748325636049,32.799859656804216,24.762080423674927,302,0,104492
E1,E2,N0,khong,1,lr,mase,1.098973486817168,1.3400335823294487,2.1666952981030976,1.0677218112859297,302,0,104492
E1,E2,N0,khong,1,lr,r2,-0.9387353967734836,-0.1334605338278197,0.6153239978330078,1.5540593946064916,302,0,104492
E1,E3,N0,khong,1,lr,mae,4.074309955970964,4.326101743696819,4.591185465446015,0.5168755094750503,497,1,171716
E1,E3,N0,khong,1,lr,rmse,5.409093740149156,5.774542021428652,6.13653420155483,0.7274404614056742,497,1,171716
E1,E3,N0,khong,1,lr,smape,9.28466260128779,10.782734538310576,12.675512854762056,3.390850253474266,497,1,171716
E1,E3,N0,khong,1,lr,mase,0.9329312509811756,0.9831617746728218,1.0390969562995347,0.1061657053183592,497,1,171716
E1,E3,N0,khong,1,lr,r2,0.633776834153098,0.6780392356173954,0.8476507997229903,0.2138739655698922,497,1,171716
E1,E2,N0,khong,1,ridge,mae,0.2019000410992155,0.5231552547245559,2.1941408055118257,1.99224076441261,302,0,104492
