series_id,env,mean,std,n_diem,cv,cv_chan,ti_le_cham_chan
E3_m_146,E3,44.90353,12.057233,2059,0.268514,1.107699,0.242407
E3_m_1463,E3,9.653343,21.480659,1893,2.225204,3.059266,0.727365
E3_m_1469,E3,40.715443,10.565662,2127,0.2595,1.206677,0.215053
E3_m_1492,E3,33.964687,11.94342,2034,0.351642,1.394358,0.252189
E3_m_1510,E3,32.192782,11.293442,2111,0.350807,1.451305,0.241718
E3_m_1524,E3,41.323809,14.444989,2121,0.349556,1.191601,0.29335
E3_m_1528,E3,42.425133,10.714669,2005,0.252555,1.164944,0.216796
E3_m_1543,E3,36.34274,11.873824,2141,0.326718,1.323473,0.246864
E3_m_1544,E3,48.472493,10.800011,2029,0.222807,1.031031,0.216101
E3_m_1547,E3,45.153091,10.24647,2072,0.226927,1.102129,0.205899
E3_m_1562,E3,31.234088,11.584652,2151,0.370898,1.483789,0.249967
E3_m_1566,E3,43.760082,10.587596,2158,0.241946,1.133661,0.21342
E3_m_160,E3,40.006621,11.1371,2045,0.278381,1.224576,0.227329
E3_m_1603,E3,47.908782,9.831877,2117,0.205221,1.042737,0.19681
E3_m_1605,E3,35.200458,11.202231,2153,0.318241,1.356787,0.234555
E3_m_1610,E3,34.034292,11.748202,2122,0.345187,1.392197,0.247944
E3_m_1637,E3,43.24606,10.033226,2046,0.232003,1.145578,0.202521
E3_m_1644,E3,43.782465,10.697073,2100,0.244323,1.133146,0.215615
E3_m_1662,E3,28.254786,11.333375,2097,0.401113,1.593494,0.251719
E3_m_1668,E3,7.904664,16.528118,2045,2.090932,3.413321,0.61258
E3_m_1673,E3,45.89279,10.136798,2145,0.22088,1.085814,0.203423
E3_m_1682,E3,33.930623,11.694285,2126,0.344653,1.395418,0.246989
E3_m_1689,E3,39.833366,12.03885,2138,0.30223,1.229007,0.245914
E3_m_1692,E3,39.899473,15.638476,2121,0.391947,1.227314,0.319354
E3_m_1702,E3,48.261557,9.228812,2045,0.191225,1.035395,0.184688
E3_m_1707,E3,43.598123,13.144878,2051,0.301501,1.137399,0.265079
E3_m_1723,E3,38.209844,11.48401,2067,0.300551,1.271663,0.236345
E3_m_1741,E3,33.210317,11.243593,2110,0.338557,1.418137,0.238734
E3_m_1764,E3,37.609575,13.574013,2101,0.360919,1.287982,0.280221
E3_m_1765,E3,39.177103,11.403408,2072,0.291073,1.245998,0.233607
E3_m_1773,E3,41.604144,11.143946,2169,0.267857,1.184739,0.226089
E3_m_1789,E3,45.552891,12.962722,2126,0.284564,1.093275,0.260286
E3_m_1797,E3,45.706357,11.810224,2080,0.258393,1.089899,0.23708
E3_m_1798,E3,4.157671,0.661647,2076,0.159139,4.801242,0.033145
E3_m_1801,E3,40.790092,10.218901,2098,0.250524,1.204814,0.207936
E3_m_1811,E3,44.061018,13.801437,2036,0.313235,1.126756,0.277997
E3_m_1813,E3,48.501672,10.734381,2137,0.22132,1.030429,0.214784
E3_m_182,E3,32.324706,11.146075,2016,0.344816,1.446931,0.238309
E3_m_1836,E3,39.956976,11.31002,2147,0.283055,1.225843,0.230906
E3_m_1844,E3,44.899614,9.921533,2005,0.220971,1.107786,0.199471
E3_m_1856,E3,48.500171,12.616556,2067,0.260134,1.03046,0.252445
E3_m_1858,E3,37.673355,11.686498,2090,0.310206,1.286233,0.241174
E3_m_1862,E3,48.186326,9.671507,2033,0.200711,1.036956,0.193558
E3_m_1865,E3,45.648291,11.318523,2127,0.247951,1.091175,0.227233
E3_m_1873,E3,38.532227,11.661529,2144,0.302644,1.263024,0.239618
E3_m_1884,E3,43.464424,10.886982,2083,0.25048,1.140496,0.219624
E3_m_1885,E3,34.221451,11.69507,2104,0.341747,1.386414,0.246497
E3_m_19,E3,41.415837,10.62994,2041,0.256664,1.189342,0.215803
E3_m_1905,E3,33.479653,10.90331,2080,0.32567,1.40957,0.231042
E3_m_1907,E3,40.721863,11.133387,2132,0.273401,1.206517,0.226603
E3_m_1910,E3,47.067533,9.704524,2125,0.206183,1.060475,0.194425
E3_m_1916,E3,27.646551,11.832891,2065,0.428006,1.617742,0.26457
E3_m_1917,E3,39.190585,10.849569,2082,0.276841,1.245646,0.222247
E3_m_1923,E3,42.250156,10.456739,2076,0.247496,1.169126,0.211693
E3_m_193,E3,4.713282,0.928833,2067,0.197067,4.496292,0.043829
E3_m_1932,E3,40.514727,12.790064,2101,0.315689,1.211709,0.260532
E3_m_1944,E3,38.039015,11.180481,2148,0.293921,1.276276,0.230296
E3_m_195,E3,35.150432,11.454631,2149,0.325875,1.358277,0.239918
E3_m_1954,E3,47.213864,9.999713,2081,0.211796,1.057366,0.200305
E3_m_1955,E3,38.179999,11.432097,2142,0.299426,1.272467,0.235312
E3_m_1961,E3,38.65105,14.909004,2109,0.385733,1.259862,0.306171
E3_m_1962,E3,39.218285,10.786223,2088,0.27503,1.244922,0.220922
E3_m_1963,E3,44.129844,9.486572,2091,0.21497,1.125185,0.191053
E3_m_1967,E3,31.796794,11.529758,2054,0.362608,1.464572,0.247586
E3_m_1968,E3,35.678609,13.589318,2133,0.380881,1.342684,0.283672
E3_m_1969,E3,31.768849,11.834289,2050,0.372512,1.465516,0.254185
E3_m_1970,E3,42.837869,10.310079,2063,0.240677,1.155155,0.20835
E3_m_1971,E3,6.075075,0.170898,2055,0.028131,3.93201,0.007154
E3_m_1972,E3,44.414552,10.70584,2117,0.241044,1.118711,0.215465
E3_m_1973,E3,41.649042,14.480499,2030,0.347679,1.183645,0.293736
E3_m_1974,E3,30.509545,11.414599,2092,0.374132,1.509193,0.247902
E3_m_1977,E3,39.29395,11.447149,2083,0.291321,1.242949,0.234379
E3_m_1978,E3,44.508049,10.100493,2133,0.226936,1.116595,0.20324
E3_m_1979,E3,39.271356,14.555296,2103,0.370634,1.243537,0.298048
E3_m_199,E3,37.976666,13.274806,2058,0.349552,1.277966,0.273522
E3_m_1998,E3,7.220166,15.214062,2004,2.107162,3.584703,0.587821
E3_m_2003,E3,41.169172,11.281804,2073,0.274035,1.195409,0.22924
E3_m_2007,E3,50.933992,9.743713,2058,0.191301,0.981491,0.194908
E3_m_2016,E3,31.679597,11.490833,2080,0.36272,1.468539,0.246994
E3_m_2022,E3,36.023761,13.311559,2181,0.369522,1.332646,0.277284
E3_m_2029,E3,43.899567,10.794794,2007,0.245898,1.130454,0.217521
E3_m_2032,E3,32.032248,11.120998,2146,0.347181,1.456658,0.238341
E3_m_204,E3,37.310194,11.871242,2016,0.318177,1.296238,0.245462
E3_m_2050,E3,32.912281,12.291488,2066,0.373462,1.427718,0.26158
E3_m_2054,E3,39.614943,13.478315,2112,0.340233,1.234625,0.275576
E3_m_206,E3,33.792389,11.157538,2136,0.330179,1.399731,0.235888
E3_m_2067,E3,40.640942,11.450331,2100,0.281744,1.208542,0.233127
E3_m_2080,E3,42.392279,10.293722,2092,0.242821,1.165727,0.2083
E3_m_2086,E3,42.582531,11.161963,2091,0.262125,1.161198,0.225737
E3_m_209,E3,40.125258,9.968057,2116,0.248424,1.221555,0.203367
E3_m_2093,E3,48.038186,9.095555,2099,0.18934,1.040037,0.182051
E3_m_2105,E3,43.467883,10.695094,2060,0.246046,1.140416,0.215751
E3_m_2112,E3,4.882093,0.680494,2149,0.139386,4.413957,0.031578
E3_m_2125,E3,44.827107,10.645637,2075,0.237482,1.109411,0.214061
E3_m_2141,E3,30.198329,10.742308,2084,0.355725,1.520343,0.233977
E3_m_2142,E3,39.572,13.174632,2137,0.332928,1.235734,0.269417
E3_m_215,E3,37.942087,15.358284,2058,0.404782,1.278904,0.316507
E3_m_2171,E3,41.084312,13.252591,2100,0.322571,1.197505,0.269369
E3_m_2172,E3,37.224256,12.093053,2111,0.32487,1.298623,0.250165
E3_m_22,E3,43.393337,10.763788,2121,0.248052,1.142148,0.21718
E3_m_2225,E3,41.470701,10.960677,2076,0.264299,1.187999,0.222474
E3_m_2239,E3,48.790316,14.10805,2090,0.289157,1.024494,0.282244
E3_m_225,E3,1.313718,0.790405,1958,0.601655,8.667172,0.069418
E3_m_2253,E3,37.124944,14.251366,2079,0.383876,1.301386,0.294974
E3_m_2282,E3,39.344474,11.305726,2144,0.287352,1.241633,0.231431
E3_m_2285,E3,32.404458,11.626295,2110,0.358787,1.444297,0.248416
E3_m_2301,E3,42.932993,10.806164,2106,0.251698,1.152914,0.218315
E3_m_2318,E3,34.310551,13.200441,2133,0.384734,1.383675,0.278052
E3_m_2319,E3,47.460004,12.743834,2098,0.268517,1.052158,0.255206
E3_m_2324,E3,15.460728,4.879046,2094,0.315577,2.338376,0.134956
E3_m_2330,E3,41.31188,10.587004,2151,0.25627,1.191894,0.215011
E3_m_2346,E3,41.3564,10.329572,2066,0.24977,1.1908,0.209749
E3_m_2352,E3,36.637184,14.956498,2046,0.408233,1.315092,0.310421
E3_m_2360,E3,47.309157,10.556921,2094,0.223148,1.055346,0.211445
E3_m_2362,E3,40.476758,13.811739,2116,0.341226,1.212664,0.281386
E3_m_2380,E3,43.294973,10.654698,2121,0.246096,1.144437,0.215036
E3_m_2426,E3,38.568799,11.923722,2109,0.309155,1.26205,0.244962
E3_m_2439,E3,33.58719,14.688555,2110,0.437326,1.406174,0.311004
E3_m_2443,E3,39.554456,11.186685,2016,0.282817,1.236188,0.228782
E3_m_2444,E3,41.123306,13.719648,2107,0.333622,1.196541,0.278822
E3_m_2446,E3,40.63612,11.172644,2133,0.274944,1.208662,0.227478
E3_m_2457,E3,41.256094,10.55952,2075,0.255951,1.193266,0.214496
E3_m_2465,E3,6.143492,0.497613,2091,0.080998,3.90863,0.020723
E3_m_2466,E3,32.230216,15.213631,2047,0.47203,1.450062,0.325524
E3_m_2469,E3,39.283918,12.196887,2133,0.31048,1.24321,0.249741
E3_m_2473,E3,29.861154,11.1946,2129,0.374888,1.53259,0.244611
E3_m_2477,E3,47.592471,10.578749,2130,0.222278,1.049368,0.211821
E3_m_2481,E3,37.722037,13.169662,2150,0.349124,1.284901,0.271713
E3_m_2484,E3,42.121923,11.930813,2152,0.283245,1.172203,0.241634
E3_m_2493,E3,30.986396,11.26033,2014,0.363396,1.492388,0.2435
E3_m_2494,E3,42.505695,10.470946,2088,0.246342,1.163024,0.211812
E3_m_2495,E3,43.51506,11.001012,2081,0.252809,1.139322,0.221894
E3_m_2496,E3,35.680071,11.456225,2092,0.321082,1.342641,0.239142
E3_m_2497,E3,37.605549,12.519649,2152,0.33292,1.288092,0.25846
E3_m_2498,E3,41.442288,12.449581,1998,0.300408,1.188694,0.252721
E3_m_2501,E3,38.305472,11.543475,2125,0.301353,1.269091,0.237456
E3_m_2503,E3,44.687707,9.949345,2177,0.222642,1.112543,0.20012
E3_m_2504,E3,30.274873,11.418228,2128,0.377152,1.517587,0.248521
E3_m_2505,E3,45.518231,9.616655,2090,0.21127,1.094039,0.19311
E3_m_2509,E3,42.7914,14.278937,2168,0.333687,1.156252,0.288594
E3_m_2510,E3,46.726647,9.964072,2135,0.213242,1.067758,0.19971
E3_m_2518,E3,37.044374,10.922792,2110,0.294857,1.303635,0.226181
E3_m_2519,E3,46.24325,11.153157,2159,0.241185,1.078183,0.223695
E3_m_2523,E3,43.559082,13.101885,2122,0.300784,1.138302,0.264239
E3_m_2528,E3,47.547325,11.850018,2106,0.249226,1.050318,0.237286
E3_m_2531,E3,34.348363,15.429004,2085,0.449192,1.382515,0.324909
E3_m_2536,E3,39.153004,12.540677,2014,0.320299,1.246628,0.256932
E3_m_2590,E3,41.540713,10.411389,2012,0.250631,1.186287,0.211273
E3_m_2595,E3,34.427435,11.775184,2120,0.342029,1.380094,0.24783
E3_m_2599,E3,32.292244,14.754361,2063,0.456901,1.448005,0.315538
E3_m_2609,E3,38.637695,11.465584,2118,0.296746,1.260217,0.235472
E3_m_261,E3,39.822723,13.686063,2110,0.343675,1.22928,0.279574
E3_m_2622,E3,48.259548,9.237042,2001,0.191403,1.035437,0.184853
E3_m_2628,E3,40.477538,11.702961,1616,0.289122,1.212644,0.238423
E3_m_2644,E3,35.33859,10.626864,2113,0.300716,1.352689,0.222309
E3_m_2649,E3,34.701515,10.915637,2111,0.314558,1.371757,0.22931
E3_m_2653,E3,41.261411,13.413619,2102,0.325089,1.193135,0.272466
E3_m_2666,E3,35.780059,10.365757,2078,0.289708,1.339721,0.216245
E3_m_2669,E3,43.575112,12.133912,2142,0.27846,1.137931,0.244707
E3_m_267,E3,44.410746,11.840117,1997,0.266605,1.118797,0.238296
E3_m_2682,E3,36.612979,10.969844,2072,0.299616,1.315778,0.22771
E3_m_2685,E3,32.507788,11.32754,2112,0.348456,1.440898,0.241833
E3_m_2693,E3,39.995239,14.57225,2133,0.36435,1.224866,0.297461
E3_m_2696,E3,32.809437,14.023482,2100,0.427422,1.43105,0.298677
E3_m_2703,E3,44.181532,12.704934,2115,0.287562,1.124006,0.255837
E3_m_2709,E3,45.749625,12.642729,2141,0.276346,1.088949,0.253773
E3_m_271,E3,44.507972,10.529842,2141,0.236583,1.116597,0.211879
E3_m_2718,E3,43.893769,10.305329,2144,0.234779,1.130587,0.207661
E3_m_2725,E3,30.723835,11.437667,2108,0.372273,1.5016,0.247918
E3_m_273,E3,34.204424,15.730731,2157,0.459903,1.386938,0.331596
E3_m_2732,E3,48.57248,9.572797,2113,0.197083,1.02897,0.191534
E3_m_2740,E3,39.906581,14.846762,2059,0.372038,1.227132,0.303177
E3_m_2741,E3,40.897551,11.630993,2108,0.284393,1.202137,0.236573
E3_m_2745,E3,31.683041,11.389245,2077,0.359474,1.468422,0.244803
E3_m_2749,E3,43.204942,10.185096,2051,0.235739,1.146538,0.205609
E3_m_2750,E3,33.875417,13.364369,2147,0.394515,1.397137,0.282374
E3_m_2756,E3,37.79696,11.677493,2061,0.308953,1.282854,0.240833
E3_m_2763,E3,21.145234,3.477875,2133,0.164476,1.931113,0.085171
E3_m_2771,E3,44.22981,13.044495,2048,0.294925,1.122906,0.262645
E3_m_2776,E3,41.739899,10.335412,2130,0.247615,1.181435,0.209588
E3_m_2779,E3,30.471904,13.303033,2102,0.436567,1.510534,0.289015
E3_m_2783,E3,29.047274,14.425615,2068,0.496625,1.562902,0.317758
E3_m_280,E3,45.78343,11.206607,2111,0.244774,1.088208,0.224933
E3_m_2824,E3,48.204846,12.952154,2065,0.26869,1.036571,0.25921
E3_m_2847,E3,39.790142,10.788446,2150,0.271134,1.230116,0.220413
E3_m_2848,E3,34.914305,9.250536,904,0.26495,1.365341,0.194054
E3_m_2858,E3,50.06464,9.037547,2077,0.180518,0.998708,0.180751
E3_m_2862,E3,45.60805,9.701545,2074,0.212716,1.09206,0.194784
E3_m_2869,E3,17.179471,5.431699,2009,0.316174,2.195655,0.144
E3_m_2882,E3,32.714802,13.869805,2104,0.423961,1.434127,0.295623
E3_m_2887,E3,43.761791,9.987648,2144,0.228228,1.133622,0.201326
E3_m_2892,E3,35.301632,14.369265,2111,0.407043,1.353784,0.30067
E3_m_2904,E3,38.926757,11.081283,2046,0.28467,1.252568,0.227269
E3_m_2907,E3,44.179989,11.411987,2152,0.258307,1.124041,0.229802
E3_m_2935,E3,44.775438,13.115119,2045,0.292909,1.110571,0.263746
E3_m_2958,E3,7.371596,15.846949,2094,2.149731,3.544797,0.606447
E3_m_2965,E3,41.884574,12.0059,2086,0.286643,1.177928,0.243345
E3_m_2973,E3,34.709802,10.877096,2074,0.313372,1.371507,0.228488
E3_m_2976,E3,29.094041,11.767495,2098,0.404464,1.561131,0.259084
E3_m_2988,E3,41.149009,10.991477,2087,0.267114,1.195906,0.223357
E3_m_299,E3,32.596181,14.020365,2073,0.430123,1.438,0.299112
E3_m_2996,E3,37.962482,10.5919,2064,0.27901,1.27835,0.218258
E3_m_2999,E3,42.287608,10.456624,2108,0.247274,1.168229,0.211666
E3_m_3008,E3,47.784799,9.902152,2102,0.207224,1.04533,0.198238
E3_m_3010,E3,40.594972,11.50311,2103,0.283363,1.209694,0.234244
E3_m_3019,E3,37.847446,11.02126,2111,0.291202,1.281478,0.227239
E3_m_3021,E3,43.722818,18.843834,2136,0.430984,1.13452,0.379882
E3_m_3028,E3,40.366322,10.972626,2142,0.271826,1.215448,0.223643
E3_m_3088,E3,45.863854,10.086116,2074,0.219914,1.086447,0.202416
E3_m_3102,E3,45.40082,13.867392,2127,0.305444,1.096633,0.278529
E3_m_3127,E3,45.454441,10.96021,2127,0.241125,1.095447,0.220116
E3_m_3134,E3,32.921498,11.390801,2173,0.345999,1.42742,0.242395
E3_m_3147,E3,33.664706,12.665069,2149,0.376212,1.403734,0.268008
E3_m_3155,E3,33.78728,11.579181,2142,0.342708,1.399891,0.244811
E3_m_3159,E3,35.069476,13.441535,2088,0.383283,1.360692,0.281682
E3_m_3182,E3,43.298542,11.27622,2109,0.26043,1.144354,0.227578
E3_m_3186,E3,43.572274,10.127772,2089,0.232436,1.137997,0.20425
E3_m_3203,E3,39.536965,11.192863,2062,0.283099,1.23664,0.228926
E3_m_3219,E3,40.110096,12.371636,2075,0.308442,1.22194,0.25242
E3_m_322,E3,44.672582,9.522027,2115,0.213151,1.112883,0.191531
E3_m_3221,E3,46.795354,9.825206,2124,0.209961,1.066285,0.196909
E3_m_3271,E3,5.546024,0.710892,2091,0.12818,4.126855,0.03106
E3_m_330,E3,32.733202,11.258521,2113,0.343948,1.433528,0.239931
E3_m_3315,E3,43.900113,10.953832,2080,0.249517,1.130442,0.220725
E3_m_3316,E3,38.221033,11.244527,2093,0.294197,1.271362,0.231403
E3_m_3319,E3,34.820479,13.782918,2136,0.395828,1.368164,0.289313
E3_m_3320,E3,42.741757,9.905803,2037,0.231759,1.157425,0.200237
E3_m_3329,E3,30.790133,10.735475,2065,0.348666,1.499264,0.232558
E3_m_3332,E3,14.376943,3.991868,2033,0.277658,2.440406,0.113775
E3_m_3340,E3,44.680538,11.325804,2051,0.253484,1.112704,0.227809
E3_m_3342,E3,46.251933,11.309242,2114,0.244514,1.077994,0.226823
E3_m_3343,E3,40.529219,10.389949,2014,0.256357,1.211345,0.21163
E3_m_3347,E3,37.648397,12.856981,2148,0.341501,1.286917,0.265364
E3_m_3349,E3,38.634321,11.787234,2149,0.305097,1.260306,0.242082
E3_m_3357,E3,32.598069,11.039323,2095,0.33865,1.437938,0.235511
E3_m_337,E3,43.19319,12.048584,2155,0.278946,1.146813,0.243236
E3_m_3378,E3,35.123896,14.829057,2108,0.422193,1.359068,0.310649
E3_m_3383,E3,34.467621,11.17575,2130,0.324239,1.378867,0.235149
E3_m_3386,E3,38.766685,11.451512,2146,0.295396,1.256795,0.235039
E3_m_3394,E3,28.027014,11.565977,2075,0.412672,1.602494,0.257519
E3_m_3395,E3,47.935038,9.928778,2132,0.20713,1.042188,0.198745
E3_m_3398,E3,33.139586,11.402709,2139,0.344081,1.420401,0.242242
E3_m_3402,E3,44.293123,10.648918,2133,0.240419,1.121466,0.214379
E3_m_3405,E3,39.796562,14.677926,2123,0.368824,1.229951,0.299869
E3_m_3407,E3,38.64689,10.888073,2005,0.281732,1.259972,0.223602
E3_m_3409,E3,3.626978,0.495222,2117,0.136538,5.154722,0.026488
E3_m_341,E3,41.865902,9.752427,2005,0.232944,1.17838,0.197682
E3_m_3419,E3,47.21041,10.062088,2168,0.213133,1.057439,0.201556
E3_m_3423,E3,45.303591,12.727963,2045,0.280948,1.098786,0.25569
E3_m_3425,E3,29.848208,10.908639,1977,0.36547,1.533064,0.238392
E3_m_3431,E3,42.932089,11.537482,2155,0.268738,1.152935,0.23309
E3_m_3444,E3,40.820141,12.144978,2076,0.297524,1.204064,0.2471
E3_m_3451,E3,34.247776,15.870393,2126,0.463399,1.385604,0.334439
E3_m_3453,E3,46.254031,10.393556,2121,0.224706,1.077949,0.208457
E3_m_3468,E3,3.441254,0.470984,2113,0.136864,5.297091,0.025838
E3_m_347,E3,43.283264,10.701945,2087,0.247254,1.14471,0.215997
E3_m_3475,E3,41.689338,11.96569,2100,0.28702,1.182664,0.24269
E3_m_3485,E3,42.543741,10.88022,2104,0.255742,1.16212,0.220065
E3_m_3508,E3,40.066842,11.293197,2081,0.281859,1.223041,0.230457
E3_m_3509,E3,38.656889,13.728964,2081,0.355149,1.259707,0.28193
E3_m_3513,E3,45.952899,10.009535,2029,0.217822,1.0845,0.20085
E3_m_3514,E3,47.256653,12.956076,2132,0.274164,1.056458,0.259512
E3_m_3517,E3,34.208639,11.991341,2119,0.350535,1.386809,0.252764
E3_m_3519,E3,43.710569,13.727722,2068,0.31406,1.134802,0.276753
E3_m_3522,E3,37.628731,15.024127,2096,0.399273,1.287456,0.310125
E3_m_3526,E3,49.732087,10.165831,2113,0.204412,1.005373,0.20332
E3_m_3530,E3,40.044143,12.222087,2134,0.305215,1.223619,0.249437
E3_m_3532,E3,9.721662,21.160409,2060,2.176625,3.047344,0.714269
E3_m_3545,E3,38.501009,15.012913,2107,0.389936,1.263857,0.308528
E3_m_3558,E3,39.442836,11.376645,2044,0.288434,1.239078,0.232781
E3_m_3561,E3,47.430256,9.968663,2135,0.210175,1.052786,0.199637
E3_m_3562,E3,43.676812,11.64397,2146,0.266594,1.135581,0.234764
E3_m_3577,E3,38.064128,13.171124,2127,0.346025,1.275596,0.271265
E3_m_359,E3,38.96539,10.654492,2164,0.273435,1.251551,0.218477
E3_m_3593,E3,8.939011,2.326519,2008,0.260266,3.191695,0.081545
E3_m_3594,E3,36.635289,11.889801,2076,0.324545,1.315146,0.246775
E3_m_3595,E3,32.696051,11.924976,2129,0.364722,1.434738,0.254208
E3_m_3597,E3,32.228034,13.538837,2093,0.420095,1.450134,0.289694
E3_m_3599,E3,32.338514,14.386753,2109,0.44488,1.446474,0.307562
E3_m_3610,E3,29.864432,13.46031,2015,0.450714,1.53247,0.294109
E3_m_3620,E3,13.008471,3.533658,2137,0.271643,2.585981,0.105044
E3_m_3627,E3,47.225029,10.728981,2152,0.227188,1.057129,0.214911
E3_m_3642,E3,41.442279,10.189043,2030,0.245861,1.188695,0.206833
E3_m_3643,E3,40.193941,10.549273,2046,0.262459,1.21981,0.215164
E3_m_3657,E3,29.86054,11.479554,2080,0.384439,1.532613,0.250839
E3_m_3677,E3,36.229667,11.027619,2123,0.304381,1.326714,0.229425
E3_m_3691,E3,39.571412,10.952225,2017,0.276771,1.23575,0.22397
E3_m_3692,E3,41.093985,10.669285,2082,0.259631,1.197266,0.216853
E3_m_3699,E3,41.150057,11.930151,2102,0.289918,1.195881,0.242431
E3_m_3701,E3,42.090066,12.136932,2106,0.288356,1.17297,0.245834
E3_m_3703,E3,41.357962,10.577678,2124,0.255759,1.190762,0.214786
E3_m_3704,E3,42.953172,12.729567,2038,0.296359,1.152439,0.257158
E3_m_3705,E3,45.151477,10.467679,2143,0.231835,1.102165,0.210345
E3_m_3708,E3,40.401066,10.518778,2175,0.260359,1.214571,0.214363
E3_m_3712,E3,43.307465,10.496484,2118,0.242371,1.144146,0.211836
E3_m_3719,E3,33.274979,11.176919,2029,0.335896,1.416072,0.237202
E3_m_3723,E3,41.093094,11.746959,2115,0.285862,1.197288,0.238758
E3_m_3728,E3,41.727916,14.986567,2069,0.35915,1.181726,0.303919
E3_m_3731,E3,39.038075,11.876518,2090,0.304229,1.249641,0.243453
E3_m_3733,E3,47.059711,9.843688,2101,0.209174,1.060641,0.197215
E3_m_3736,E3,41.861756,12.285796,2057,0.293485,1.17848,0.249037
E3_m_3737,E3,45.594265,10.030976,2083,0.220005,1.092364,0.201403
E3_m_3743,E3,33.986312,12.356613,2036,0.363576,1.393686,0.260874
E3_m_3744,E3,34.681064,13.046117,2109,0.376174,1.372377,0.274104
E3_m_3745,E3,34.520698,14.530374,2070,0.420918,1.377248,0.305622
E3_m_3749,E3,50.304321,9.042443,2046,0.179755,0.993932,0.180852
E3_m_3750,E3,45.506035,9.972109,2098,0.219138,1.094308,0.200253
E3_m_3751,E3,36.504703,11.275541,2088,0.308879,1.318853,0.234203
E3_m_3759,E3,42.056066,12.659529,2083,0.301016,1.173788,0.256448
E3_m_376,E3,40.972561,10.167661,2133,0.248158,1.200274,0.206751
E3_m_3763,E3,37.134084,10.759206,2097,0.289739,1.301132,0.222683
E3_m_3766,E3,35.573789,11.388595,2084,0.32014,1.345756,0.237889
E3_m_3779,E3,33.867211,10.420872,2085,0.307698,1.397393,0.220194
E3_m_3781,E3,45.37134,13.82161,2097,0.304633,1.097285,0.277624
E3_m_3805,E3,45.607976,13.723464,2089,0.300901,1.092062,0.275534
E3_m_3807,E3,40.724447,11.627057,2101,0.285506,1.206452,0.236649
E3_m_381,E3,30.793432,12.25376,2180,0.397934,1.499148,0.26544
E3_m_3810,E3,43.870794,14.027601,2046,0.319748,1.131115,0.282684
E3_m_382,E3,35.511074,14.530853,2125,0.409192,1.347599,0.303645
E3_m_384,E3,46.274106,11.449052,2057,0.247418,1.077514,0.229619
E3_m_3877,E3,37.929444,12.915299,2002,0.340509,1.279248,0.266179
E3_m_3894,E3,41.232211,11.973551,2067,0.290393,1.193854,0.24324
E3_m_3902,E3,43.575184,11.125908,2038,0.255327,1.13793,0.224378
E3_m_3903,E3,44.693027,13.914561,2171,0.311336,1.112423,0.279872
E3_m_3905,E3,27.560411,11.772116,2090,0.427139,1.621232,0.263465
E3_m_3947,E3,36.324989,15.280666,2051,0.420665,1.323981,0.317728
E3_m_3950,E3,36.113505,12.594292,2016,0.348742,1.330055,0.262201
E3_m_3956,E3,36.928552,11.161175,2081,0.302237,1.306879,0.231266
E3_m_3968,E3,41.259581,10.295303,1989,0.249525,1.19318,0.209126
E3_m_3973,E3,31.593298,11.213917,2059,0.354946,1.471471,0.241218
E3_m_3976,E3,33.614959,12.171727,2080,0.362093,1.405299,0.257662
E3_m_398,E3,44.57334,9.861439,1997,0.221241,1.11512,0.198401
E3_m_3980,E3,41.676557,12.556095,1993,0.301275,1.182975,0.254675
E3_m_3984,E3,42.869676,10.684783,2163,0.249239,1.154405,0.215902
E3_m_3986,E3,40.390592,11.242626,2124,0.278348,1.214835,0.229124
E3_m_3992,E3,41.893209,11.025942,2030,0.263192,1.177719,0.223476
E3_m_3995,E3,34.007291,11.70871,2050,0.3443,1.393035,0.247158
E3_m_40,E3,33.720039,11.179426,2106,0.331537,1.401997,0.236475
E3_m_4007,E3,43.588353,10.722169,2094,0.245987,1.137625,0.216229
E3_m_4009,E3,41.295025,10.655902,1987,0.258043,1.192308,0.216423
E3_m_418,E3,50.154561,8.821943,2059,0.175895,0.996914,0.17644
E3_m_421,E3,38.486598,11.082333,2049,0.287953,1.264242,0.227767
E3_m_422,E3,40.328421,10.942152,2060,0.271326,1.216405,0.223056
E3_m_426,E3,47.280341,9.901241,2099,0.209416,1.055956,0.198318
E3_m_478,E3,48.97675,9.622195,2040,0.196465,1.020679,0.192484
E3_m_479,E3,45.83907,9.869088,2130,0.215299,1.086989,0.198069
E3_m_48,E3,37.794308,11.379422,2124,0.301088,1.282927,0.234689
E3_m_514,E3,33.31987,11.126935,2091,0.333943,1.414642,0.236062
E3_m_518,E3,33.371569,10.794465,2101,0.323463,1.412998,0.22892
E3_m_531,E3,42.529842,14.07872,2138,0.331032,1.16245,0.284771
E3_m_537,E3,36.924685,9.651668,2118,0.261388,1.306987,0.199993
E3_m_539,E3,34.088748,11.987563,2137,0.351657,1.39051,0.252898
E3_m_543,E3,3.295902,0.383074,2108,0.116227,5.416706,0.021457
E3_m_551,E3,44.002349,10.663561,2052,0.242341,1.128098,0.214822
E3_m_552,E3,42.069486,11.473979,2092,0.272739,1.173465,0.232422
E3_m_553,E3,40.157952,14.229952,2052,0.35435,1.220724,0.290278
E3_m_555,E3,40.451559,10.947159,2054,0.270624,1.213298,0.223048
E3_m_566,E3,34.907579,10.573717,2009,0.302906,1.365543,0.221821
E3_m_576,E3,41.888356,9.532945,2006,0.22758,1.177836,0.193219
