nguon,dich,mode,lich,h,model,series_id,n_dong,mae,rmse,smape,mase,r2
E1g,E1a,N1,co,6,lr,E1_735,341,7.0593771059607135,13.13659180692432,65.82807489707531,3.726329057521494,0.4876835025220593
E1g,E1a,N1,co,6,lr,E1_738,341,0.248994005944295,0.3546062588124051,6.279243589375969,0.5868467915384658,0.2965488056881216
E1g,E1a,N1,co,6,lr,E1_74,341,0.2188134778792057,0.4762997614673999,9.338532832120332,1.013926690882264,-0.3254811014485499
E1g,E1a,N1,co,6,lr,E1_740,341,0.0338569190986609,0.0665312384254854,1.3165289690680104,1.606681706082391,0.4221819579178349
E1g,E1a,N1,co,6,lr,E1_741,341,0.182665917926945,0.2872280457703192,6.320555876368656,0.5815050690103205,0.2457003127024531
E1g,E1a,N1,co,6,lr,E1_742,341,0.0747303419177456,0.099494017023963,7.278079238492252,0.8687233733937816,0.1988590504762832
E1g,E1a,N1,co,6,lr,E1_749,341,0.2520493186143616,0.3462711428529473,18.40694469812117,0.6664072413987986,0.2487634688428969
E1g,E1a,N1,co,6,lr,E1_75,341,0.196921551360377,0.3055798642549046,9.35667532523042,0.744976774122343,0.1081627476596613
E1g,E1a,N1,co,6,lr,E1_758,341,0.830291970147355,1.9378790406809288,36.39563403376884,0.8507619602645656,0.0356411291444309
E1g,E1a,N1,co,6,lr,E1_759,341,0.0975381923368885,0.2311465911074242,8.182778839981344,0.5481783814454908,-0.1107716205727982
E1g,E1a,N1,co,6,lr,E1_760,341,1.2083944486447835,3.3547716198502875,119.73002621627968,1.159414654258957,-0.1182004261244495
E1g,E1a,N1,co,6,lr,E1_763,341,0.1339336187403228,0.407442071272953,0.7050150936969282,0.8756695408408368,-0.156011192251174
E1g,E1a,N1,co,6,lr,E1_764,341,0.2030784277779402,0.319033416819996,8.270848620851194,0.8895494588077135,0.4067713228738883
E1g,E1a,N1,co,6,lr,E1_766,341,0.1296935192325088,0.362362521478009,2.5734756176142017,0.788993420649289,-0.0392781392484509
E1g,E1a,N1,co,6,lr,E1_767,341,0.1388801836170948,0.218230523953337,0.7080401630046231,0.716424551241183,0.1022120097261721
E1g,E1a,N1,co,6,lr,E1_772,341,2.0980154480583737,5.146700737612039,47.20030458015449,2.254198895520781,0.0647957510272657
E1g,E1a,N1,co,6,lr,E1_776,341,1.7277079579841914,2.807331153998254,22.579269405931218,1.301922876533865,0.1346772873969044
E1g,E1a,N1,co,6,lr,E1_790,341,0.6462713240245447,3.4836629950746905,13.91728376564832,2.227202872939692,0.164298876762209
E1g,E1a,N1,co,6,lr,E1_791,341,0.0628700513370628,0.0876551929186016,5.896204644607293,1.2459838357307471,-0.1371149971727552
E1g,E1a,N1,co,6,lr,E1_792,341,0.0448367679914116,0.0838181593636487,3.515348892815749,1.694261921051543,0.7066481571515363
E1g,E1a,N1,co,6,lr,E1_794,341,0.0829164129729123,0.1278332932410733,4.963020759812491,0.3592356127226342,0.2137341119303335
E1g,E1a,N1,co,6,lr,E1_800,341,0.2240607997496767,0.3409620159876749,15.633936531851822,0.364142122937046,0.0504528664695717
E1g,E1a,N1,co,6,lr,E1_807,341,0.3328035445052541,0.3338637087338747,200.0,5.056395883665182,
E1g,E1a,N1,co,6,lr,E1_812,341,5.179989126732617,8.94389674451323,21.97261964412825,6.566927715373439,0.1821303466660141
E1g,E1a,N1,co,6,lr,E1_814,341,0.7107939250683917,2.0282615248187423,41.981145094363285,1.1914978547267874,-0.0726090407403496
E1g,E1a,N1,co,6,lr,E1_816,341,0.7317253181419756,1.3906350477993563,38.94569473509215,1.3061118564707372,0.0043590927876094
E1g,E1a,N1,co,6,lr,E1_818,341,0.1765823925596498,0.3523395414845239,16.291452667407416,0.8245065707169359,0.009347052320267
E1g,E1a,N1,co,6,lr,E1_824,341,1.2125368400903984,1.263171155969211,53.53160084630623,1.6107763517079838,-4.422375881141586
E1g,E1a,N1,co,6,lr,E1_828,341,0.5259310594717602,1.5381153752068553,14.946296024180366,1.4736436701167073,-0.0112025005666078
E1g,E1a,N1,co,6,lr,E1_833,341,0.0457494333280879,0.1130005245923082,0.828722202762148,0.6503830565910471,-0.1822811476950609
E1g,E1a,N1,co,6,lr,E1_834,341,0.056282616445946,0.1014780098748826,0.9897083900576354,1.0886249757357218,0.0442916692945508
E1g,E1a,N1,co,6,lr,E1_836,341,0.7475545193751958,0.872200157861238,51.83917971705777,1.1086885803895563,-1.4504290604499943
E1g,E1a,N1,co,6,lr,E1_843,341,0.9986674080207706,1.390881543307383,3.297125220560161,0.8954418669197927,0.4839506767989711
E1g,E1a,N1,co,6,lr,E1_845,341,0.7962720521357011,2.4402063214071594,21.330058003443217,1.0345035673997474,-0.0735564585902459
E1g,E1a,N1,co,6,lr,E1_846,341,1.4449609111743282,2.5457439324764053,3.431958820665044,0.764802575798258,0.1472671252652729
E1g,E1a,N1,co,6,lr,E1_848,341,2.202936963717076,6.5354582169220174,115.80615159373274,1.333952175685232,-0.0298805736628513
E1g,E1a,N1,co,6,lr,E1_85,341,0.0838502880119205,0.1432622928878903,7.197122138945638,0.6290724029208505,0.0627574610010182
E1g,E1a,N1,co,6,lr,E1_850,341,1.9499301930580264,3.96123833818047,23.661373290897885,1.4767462443420496,-0.0675678795653305
E1g,E1a,N1,co,6,lr,E1_853,341,0.4874885350766116,2.054080950879857,26.95212986072839,2.032213400470322,-0.083937599708745
E1g,E1a,N1,co,6,lr,E1_855,341,2.552654846367705,3.314355975116304,64.77895750456393,2.9160416850682864,0.6981302222078615
E1g,E1a,N1,co,6,lr,E1_858,341,2.0186014195066684,4.219134660101658,55.96434949207445,1.0913525208856976,-0.0071657421762374
E1g,E1a,N1,co,6,lr,E1_861,341,0.2456115656942626,0.2955143047007311,6.596507185078371,0.7728758882774677,0.1222160190896912
E1g,E1a,N1,co,6,lr,E1_862,341,0.1031037444879957,0.1567219482694763,8.889682406716865,0.8992561781793766,0.0434741783385468
E1g,E1a,N1,co,6,lr,E1_865,341,3.256734881837764,7.369727743808322,33.787255226204934,0.8831049154291117,0.1092738565782662
E1g,E1a,N1,co,6,lr,E1_868,341,0.7831375584569495,2.437547196622539,27.27439418901349,1.3511457879633295,-0.1113357935532812
E1g,E1a,N1,co,6,lr,E1_871,341,2.81022537590476,6.301685601793836,46.9044605530362,3.139608488474088,0.473332359390045
E1g,E1a,N1,co,6,lr,E1_872,341,2.3339348211902853,4.2942611389537815,31.74898322990538,2.976587788036572,0.6243843312251363
E1g,E1a,N1,co,6,lr,E1_875,341,0.6586033238900472,2.1651823469015365,14.803715231870884,1.029293025417917,-0.0799761163092838
E1g,E1a,N1,co,6,lr,E1_878,341,0.3412019864965134,0.9909587727885892,12.84489700348796,0.8099471228310492,-0.0498339152283171
E1g,E1a,N1,co,6,lr,E1_879,341,0.4199804347969182,0.8350907630022292,10.93814923899343,0.63209079356868,-0.0218677119147052
E1g,E1a,N1,co,6,lr,E1_882,341,1.260608751665551,2.681514604214533,27.640516406305327,1.8803417285808817,-0.0667459660963001
E1g,E1a,N1,co,6,lr,E1_883,341,0.9530108145577147,3.881506492395249,50.91311434986137,1.237525097529386,-0.0813191651286433
E1g,E1a,N1,co,6,lr,E1_890,341,0.959648498832403,1.386187217342254,31.880324386529008,1.486627730898456,-0.0263702483258987
E1g,E1a,N1,co,6,lr,E1_893,341,0.3530596625585666,0.7109450356787517,12.67799464582543,1.694427941329352,-0.0705337018862399
E1g,E1a,N1,co,6,lr,E1_895,341,4.787912920693754,11.868293424283324,58.29935274435621,5.642757979920099,0.342360347632895
E1g,E1a,N1,co,6,lr,E1_896,341,1.919047145284547,4.888429340990972,31.08222901776749,2.48821915019798,0.3646497022725681
E1g,E1a,N1,co,6,lr,E1_898,341,0.2897570864434727,0.6929616962629827,20.13810017789912,0.8865510248045732,-0.123840103745344
E1g,E1a,N1,co,6,lr,E1_901,341,0.2676163265923735,0.6109194228935332,10.293538567034531,0.9659557850497326,0.1988351723190804
E1g,E1a,N1,co,6,lr,E1_903,341,4.49078358152508,8.504853951390615,56.97527018107419,2.8075979192591483,-0.1216824134818617
E1g,E1a,N1,co,6,lr,E1_904,341,0.3266570437392503,0.7095162438630291,20.47038028608993,1.2198797296386634,-0.0927159218787812
E1g,E1a,N1,co,6,lr,E1_909,341,0.4944302777323636,0.9418570746690332,17.677986489868903,0.9152078441501574,-0.0023365872596903
E1g,E1a,N1,co,6,lr,E1_911,341,0.012164221175403,0.035432198827851,0.3005237986938077,1.499736758691912,-0.1492784418716488
E1g,E1a,N1,co,6,lr,E1_923,341,2.443954688911966,5.970070625906097,62.63158520275659,5.775590687166559,-0.2561441602007193
E1g,E1a,N1,co,6,lr,E1_939,341,3.8218235719464033,6.863885256096438,35.191164698594505,1.7339135560111654,0.0232574715277696
E1g,E1a,N1,co,6,lr,E1_941,341,0.6346588000968632,0.9604285713667924,2.0492393613901725,2.1648006075715567,0.5066257584112621
E1g,E1a,N1,co,6,lr,E1_942,341,5.647942098428685,9.594339886495248,19.46748675801537,1.0165197860084323,0.2480753936583467
E1g,E1a,N1,co,6,lr,E1_944,341,0.4533788031342621,0.9933615698735024,16.583035849775072,0.829664596173331,0.0705487808173561
E1g,E1a,N1,co,6,lr,E1_949,341,10.183121379905064,15.43883971208441,77.07254079727394,1.9396727458319096,0.4472639010762368
E1g,E1a,N1,co,6,lr,E1_952,341,9.014735512467432,15.533994763551448,110.42135363093035,1.5977372126927614,0.2571589094811045
E1g,E1a,N1,co,6,lr,E1_958,341,2.988834029807908,3.9421908046137024,6.120746743429652,1.5408423535007347,0.2245410885593847
E1g,E1a,N1,co,6,lr,E1_965,341,7.371207016326658,16.264098000353997,53.60142000646613,2.8879394534531,0.0933100558409295
E1g,E1a,N1,co,6,lr,E1_969,341,0.4239382476277321,1.190134643545808,22.586758689185874,1.2321948224590025,-0.0862292540582196
E1g,E1a,N1,co,6,lr,E1_972,341,1.3072107843855134,2.2374493636276127,16.121722016139056,1.6737201801307893,0.4318428974389189
E1g,E1a,N1,co,6,lr,E1_973,341,3.740928267497123,5.318888249882149,59.03960672234453,2.201483856125173,-0.0876324373290815
E1g,E1a,N1,co,6,lr,E1_974,341,0.4423211726088933,1.060670688916382,23.083662377202803,1.4172223728578508,-0.0720435403408814
E1g,E1a,N1,co,6,lr,E1_976,341,6.498967209877898,17.6124666319191,49.07249805712438,4.012251357281166,-0.1911145339870839
E1g,E1a,N1,co,6,lr,E1_979,341,0.630246584369837,0.965534147125743,9.354297976010296,0.9319488869965188,-0.1324512494278289
E1g,E1a,N1,co,6,lr,E1_98,341,0.1228911317751712,0.2198411822507139,9.967825085237704,0.988922689537789,0.0438343230844634
E1g,E1a,N1,co,6,lr,E1_981,341,1.2271687123273602,3.794772105104436,18.69093232435888,1.5382576996260326,-0.1133775502841916
E1g,E1a,N1,co,6,lr,E1_983,341,5.919243967959404,8.719336457691492,15.21931721472661,1.9407818088605933,0.7670131719218871
E1g,E1a,N1,co,6,lr,E1_985,341,0.368166471481371,1.0596290425296755,14.653670638782486,0.803063842880113,-0.1277751992204903
E1g,E1a,N1,co,6,lr,E1_986,341,0.1880419660454326,0.2810312153331483,10.18938392851356,1.0567521184855533,-0.0062718295561547
E1g,E1a,N1,co,6,lr,E1_989,341,0.2471539129561671,1.0147139434416756,7.322914124271924,1.4131016932652969,-0.0135729265822641
E1g,E1a,N1,co,6,lr,E1_990,341,2.202824968051497,3.3256019798466308,36.178595794662144,1.4345246643975078,0.1084000468742804
E1g,E1a,N1,co,6,lr,E1_993,341,0.7340916732382274,0.9074448559402524,5.279969653397614,0.3584607281394648,0.4974334185465457
E1g,E1a,N1,co,6,lr,E1_995,341,1.952621451693453,4.087919195930156,41.68353097743845,1.1038869885054752,-0.0121794455732635
E1g,E1a,N1,co,6,lr,E1_996,341,3.4726461854859787,6.121560906398347,57.59911324858757,1.139562055184819,0.3491513178941554
E1g,E1a,N1,co,6,lr,E1_998,341,1.171383049779618,2.1662624723552817,2.3705632853949745,0.699028779521027,-0.1803436950457408
E1g,E1g,N1,co,6,ridge,E1g_00,341,5.633051948036534,8.515441804841267,44.81341418836652,2.5877737536668937,0.6825855603569948
E1g,E1g,N1,co,6,ridge,E1g_01,341,6.244538894545914,7.752991612628955,56.74330149745336,2.246941300171513,0.0760279238074594
E1g,E1g,N1,co,6,ridge,E1g_02,341,3.2167242259928366,4.679952438073088,50.73179377241181,5.811154337348835,0.7060965626197484
E1g,E1g,N1,co,6,ridge,E1g_03,341,3.489075684020184,5.041611653401039,53.41066078461182,5.376888976487637,0.6513420099329349
E1g,E1g,N1,co,6,ridge,E1g_04,341,3.6523311328375008,5.558414495570018,51.40358087058794,3.9746824729782473,0.62044716873868
E1g,E1g,N1,co,6,ridge,E1g_05,341,0.5849128131752714,0.9909371934027248,26.93431174753045,1.4333583269915915,0.0033535927394553
E1g,E1g,N1,co,6,ridge,E1g_06,341,0.7425882554411443,1.166183192667843,7.9011733854598045,0.9416227669779972,-0.0247376469320848
E1g,E1g,N1,co,6,ridge,E1g_07,341,7.290032252645015,9.030540217152184,38.817895329666726,2.8269437020596047,0.3836554568648104
E1g,E1g,N1,co,6,ridge,E1g_08,341,6.421934268410884,9.79796919512534,58.01362616904654,3.4454666618517527,0.6727464478842364
E1g,E1g,N1,co,6,ridge,E1g_09,341,0.9964665959193711,3.65782389717561,17.051033087921436,6.858450792872085,-0.1425086634257628
E1g,E1g,N1,co,6,ridge,E1g_10,341,0.1218244031572197,0.1694314963659229,7.340037220136581,0.7211043286883398,0.0460036976849311
E1g,E1g,N1,co,6,ridge,E1g_11,341,6.736553467414092,8.425387648417583,48.9802126220056,2.6490428496530334,-0.2180971935404991
E1g,E1g,N1,co,6,ridge,E1g_12,341,2.277916908591135,3.907533158320609,47.57647341008696,5.113809580241487,0.8076685200289287
E1g,E1g,N1,co,6,ridge,E1g_13,341,3.5737008935542107,5.3345419480841,43.52974932136689,4.837783460422348,0.6595914881676702
E1g,E1g,N1,co,6,ridge,E1g_14,341,8.034589946803228,10.62946593508558,26.35905630372757,1.569959681829748,0.3462980120120703
E1g,E1g,N1,co,6,ridge,E1g_15,341,1.2971841705952367,2.4021348711745483,29.48152271631776,2.8743900596955285,-0.0422830526911401
